 ---------------------------------------------------------------------------------------------------------------------------------- 
|                                          Memory leak report for:  03/10/2007 16:29:06                                            |
 ---------------------------------------------------------------------------------------------------------------------------------- 


702 memory leaks found:

Alloc.   Addr       Size       Addr       Size                        BreakOn BreakOn              
Number Reported   Reported    Actual     Actual     Unused    Method  Dealloc Realloc Allocated by 
------ ---------- ---------- ---------- ---------- ---------- -------- ------- ------- --------------------------------------------------- 
000606 0x019E1F78 0x00000018 0x019E1F68 0x00000038 0x00000000 new         N       N    ??(0) ??
000607 0x019E1FB8 0x00000016 0x019E1FA8 0x00000036 0x00000000 new         N       N    ??(0) ??
000608 0x019E1FF8 0x00000018 0x019E1FE8 0x00000038 0x00000000 new         N       N    ??(0) ??
000609 0x019E2038 0x00000019 0x019E2028 0x00000039 0x00000000 new         N       N    ??(0) ??
000610 0x019E2080 0x00000018 0x019E2070 0x00000038 0x00000000 new         N       N    ??(0) ??
000611 0x019E20C0 0x00000029 0x019E20B0 0x00000049 0x00000000 new         N       N    ??(0) ??
000612 0x019E2118 0x00000018 0x019E2108 0x00000038 0x00000000 new         N       N    ??(0) ??
000613 0x019E2158 0x00000018 0x019E2148 0x00000038 0x00000000 new         N       N    ??(0) ??
000614 0x019E2198 0x00000018 0x019E2188 0x00000038 0x00000000 new         N       N    ??(0) ??
000615 0x019E21D8 0x00000014 0x019E21C8 0x00000034 0x00000000 new         N       N    ??(0) ??
000616 0x019E2218 0x00000018 0x019E2208 0x00000038 0x00000000 new         N       N    ??(0) ??
000617 0x019E2258 0x00000013 0x019E2248 0x00000033 0x00000000 new         N       N    ??(0) ??
000618 0x019E2298 0x00000018 0x019E2288 0x00000038 0x00000000 new         N       N    ??(0) ??
000619 0x019E22D8 0x00000018 0x019E22C8 0x00000038 0x00000000 new         N       N    ??(0) ??
000620 0x019E2318 0x00000018 0x019E2308 0x00000038 0x00000000 new         N       N    ??(0) ??
000621 0x019E2358 0x00000013 0x019E2348 0x00000033 0x00000000 new         N       N    ??(0) ??
000622 0x019E2398 0x00000018 0x019E2388 0x00000038 0x00000000 new         N       N    ??(0) ??
000623 0x019E23D8 0x00000018 0x019E23C8 0x00000038 0x00000000 new         N       N    ??(0) ??
000624 0x019E2418 0x00000018 0x019E2408 0x00000038 0x00000000 new         N       N    ??(0) ??
000625 0x019E2458 0x00000012 0x019E2448 0x00000032 0x00000000 new         N       N    ??(0) ??
000626 0x019E2498 0x00000018 0x019E2488 0x00000038 0x00000000 new         N       N    ??(0) ??
000627 0x019E24D8 0x00000017 0x019E24C8 0x00000037 0x00000000 new         N       N    ??(0) ??
000628 0x019E2518 0x00000018 0x019E2508 0x00000038 0x00000000 new         N       N    ??(0) ??
000629 0x019E2558 0x00000016 0x019E2548 0x00000036 0x00000000 new         N       N    ??(0) ??
000630 0x019E2598 0x00000018 0x019E2588 0x00000038 0x00000000 new         N       N    ??(0) ??
000631 0x019E25D8 0x00000016 0x019E25C8 0x00000036 0x00000000 new         N       N    ??(0) ??
000632 0x019E2618 0x00000018 0x019E2608 0x00000038 0x00000000 new         N       N    ??(0) ??
000633 0x019E2658 0x0000001B 0x019E2648 0x0000003B 0x00000000 new         N       N    ??(0) ??
000634 0x019E26A0 0x00000018 0x019E2690 0x00000038 0x00000000 new         N       N    ??(0) ??
000635 0x019E26E0 0x0000001A 0x019E26D0 0x0000003A 0x00000000 new         N       N    ??(0) ??
000636 0x019E2728 0x00000018 0x019E2718 0x00000038 0x00000000 new         N       N    ??(0) ??
000637 0x019E2768 0x00000018 0x019E2758 0x00000038 0x00000000 new         N       N    ??(0) ??
000638 0x019E27A8 0x00000018 0x019E2798 0x00000038 0x00000000 new         N       N    ??(0) ??
000639 0x019E27E8 0x00000019 0x019E27D8 0x00000039 0x00000000 new         N       N    ??(0) ??
000640 0x019E2830 0x00000018 0x019E2820 0x00000038 0x00000000 new         N       N    ??(0) ??
000641 0x019E2870 0x0000001A 0x019E2860 0x0000003A 0x00000000 new         N       N    ??(0) ??
000642 0x019E28B8 0x00000018 0x019E28A8 0x00000038 0x00000000 new         N       N    ??(0) ??
000643 0x019E28F8 0x0000001F 0x019E28E8 0x0000003F 0x00000000 new         N       N    ??(0) ??
000644 0x019E2940 0x00000018 0x019E2930 0x00000038 0x00000000 new         N       N    ??(0) ??
000645 0x019E2980 0x00000018 0x019E2970 0x00000038 0x00000000 new         N       N    ??(0) ??
000646 0x019E29C0 0x00000018 0x019E29B0 0x00000038 0x00000000 new         N       N    ??(0) ??
000647 0x019E2A00 0x0000001D 0x019E29F0 0x0000003D 0x00000000 new         N       N    ??(0) ??
000648 0x019E2A48 0x00000018 0x019E2A38 0x00000038 0x00000000 new         N       N    ??(0) ??
000649 0x019E2A88 0x00000013 0x019E2A78 0x00000033 0x00000000 new         N       N    ??(0) ??
000650 0x019E2AC8 0x00000018 0x019E2AB8 0x00000038 0x00000000 new         N       N    ??(0) ??
000651 0x019E2B08 0x00000013 0x019E2AF8 0x00000033 0x00000000 new         N       N    ??(0) ??
000652 0x019E2B48 0x00000018 0x019E2B38 0x00000038 0x00000000 new         N       N    ??(0) ??
000653 0x019E2B88 0x00000028 0x019E2B78 0x00000048 0x00000000 new         N       N    ??(0) ??
000654 0x019E2BD8 0x00000018 0x019E2BC8 0x00000038 0x00000000 new         N       N    ??(0) ??
000655 0x019E2C18 0x00000025 0x019E2C08 0x00000045 0x00000000 new         N       N    ??(0) ??
000656 0x019E2C68 0x00000018 0x019E2C58 0x00000038 0x00000000 new         N       N    ??(0) ??
000657 0x019E2CA8 0x00000024 0x019E2C98 0x00000044 0x00000000 new         N       N    ??(0) ??
000658 0x019E2CF8 0x00000018 0x019E2CE8 0x00000038 0x00000000 new         N       N    ??(0) ??
000659 0x019E2D38 0x00000026 0x019E2D28 0x00000046 0x00000000 new         N       N    ??(0) ??
000660 0x019E2D88 0x00000018 0x019E2D78 0x00000038 0x00000000 new         N       N    ??(0) ??
000661 0x019E2DC8 0x0000001B 0x019E2DB8 0x0000003B 0x00000000 new         N       N    ??(0) ??
000662 0x019E2E10 0x00000018 0x019E2E00 0x00000038 0x00000000 new         N       N    ??(0) ??
000663 0x019E2E50 0x0000001A 0x019E2E40 0x0000003A 0x00000000 new         N       N    ??(0) ??
000664 0x019E2E98 0x00000018 0x019E2E88 0x00000038 0x00000000 new         N       N    ??(0) ??
000665 0x019E2ED8 0x0000001F 0x019E2EC8 0x0000003F 0x00000000 new         N       N    ??(0) ??
000666 0x019E2F20 0x00000018 0x019E2F10 0x00000038 0x00000000 new         N       N    ??(0) ??
000667 0x019E2F60 0x00000018 0x019E2F50 0x00000038 0x00000000 new         N       N    ??(0) ??
000668 0x019E2FA0 0x00000018 0x019E2F90 0x00000038 0x00000000 new         N       N    ??(0) ??
000669 0x019E2FE0 0x0000001D 0x019E2FD0 0x0000003D 0x00000000 new         N       N    ??(0) ??
000670 0x019E3028 0x00000018 0x019E3018 0x00000038 0x00000000 new         N       N    ??(0) ??
000671 0x019E3068 0x00000016 0x019E3058 0x00000036 0x00000000 new         N       N    ??(0) ??
000697 0x019E30A8 0x00000004 0x019E3098 0x00000024 0x00000000 new         N       N    ??(0) ??
000673 0x019E30D8 0x00000017 0x019E30C8 0x00000037 0x00000000 new         N       N    ??(0) ??
000674 0x019E3118 0x00000008 0x019E3108 0x00000028 0x00000000 new         N       N    ??(0) ??
000675 0x019E3148 0x00000018 0x019E3138 0x00000038 0x00000000 new         N       N    ??(0) ??
000676 0x019E3188 0x00000015 0x019E3178 0x00000035 0x00000000 new         N       N    ??(0) ??
000679 0x019E31C8 0x00000018 0x019E31B8 0x00000038 0x00000000 new         N       N    ??(0) ??
000680 0x019E3208 0x00000018 0x019E31F8 0x00000038 0x00000000 new         N       N    ??(0) ??
000681 0x019E3248 0x00000074 0x019E3238 0x00000094 0x00000000 new         N       N    OgreRoot.cpp(150) ???
000682 0x019E32E8 0x00000304 0x019E32D8 0x00000324 0x00000000 new         N       N    ??(0) ??
000684 0x019E3618 0x00000011 0x019E3608 0x00000031 0x00000000 new         N       N    ??(0) ??
000687 0x019E36B8 0x00000018 0x019E36A8 0x00000038 0x00000000 new         N       N    ??(0) ??
000689 0x019E36F8 0x00000304 0x019E36E8 0x00000324 0x00000000 new         N       N    ??(0) ??
000691 0x019E3A28 0x00000015 0x019E3A18 0x00000035 0x00000000 new         N       N    ??(0) ??
000694 0x019E3A68 0x00000018 0x019E3A58 0x00000038 0x00000000 new         N       N    ??(0) ??
000695 0x019E3AA8 0x00000074 0x019E3A98 0x00000094 0x00000000 new         N       N    OgreRoot.cpp(156) ???
000696 0x019E3B48 0x00000017 0x019E3B38 0x00000037 0x00000000 new         N       N    ??(0) ??
000698 0x019E3B88 0x00000018 0x019E3B78 0x00000038 0x00000000 new         N       N    ??(0) ??
000699 0x019E3BC8 0x00000008 0x019E3BB8 0x00000028 0x00000000 new         N       N    OgreParticleSystemManager.cpp(62) ???
000700 0x019E3BF8 0x00000018 0x019E3BE8 0x00000038 0x00000000 new         N       N    ??(0) ??
000704 0x019E3C38 0x00000030 0x019E3C28 0x00000050 0x00000000 new         N       N    OgreRoot.cpp(158) ???
000705 0x019E3C90 0x00000094 0x019E3C80 0x000000B4 0x00000000 new         N       N    OgreRoot.cpp(161) ???
000706 0x019E3D50 0x00000016 0x019E3D40 0x00000036 0x00000000 new         N       N    ??(0) ??
000707 0x019E3D90 0x00000004 0x019E3D80 0x00000024 0x00000000 new         N       N    ??(0) ??
000708 0x019E3DC0 0x00000018 0x019E3DB0 0x00000038 0x00000000 new         N       N    ??(0) ??
000709 0x019E3E00 0x00000004 0x019E3DF0 0x00000024 0x00000000 new         N       N    OgreRoot.cpp(163) ???
000710 0x019E3E30 0x00000012 0x019E3E20 0x00000032 0x00000000 new         N       N    ??(0) ??
000711 0x019E3E70 0x00000018 0x019E3E60 0x00000038 0x00000000 new         N       N    ??(0) ??
000715 0x019E3EB0 0x00000004 0x019E3EA0 0x00000024 0x00000000 new         N       N    OgreRoot.cpp(166) ???
000716 0x019E3EE0 0x00000018 0x019E3ED0 0x00000038 0x00000000 new         N       N    ??(0) ??
000717 0x019E3F20 0x00000018 0x019E3F10 0x00000038 0x00000000 new         N       N    ??(0) ??
000721 0x019E3F60 0x00000004 0x019E3F50 0x00000024 0x00000000 new         N       N    OgreRoot.cpp(169) ???
000722 0x019E3F90 0x00000015 0x019E3F80 0x00000035 0x00000000 new         N       N    ??(0) ??
000723 0x019E3FD0 0x00000018 0x019E3FC0 0x00000038 0x00000000 new         N       N    ??(0) ??
000727 0x019E4018 0x00000050 0x019E4008 0x00000070 0x00000000 new         N       N    OgreRoot.cpp(172) ???
000728 0x019E4090 0x00000304 0x019E4080 0x00000324 0x00000000 new         N       N    ??(0) ??
000730 0x019E43C0 0x00000016 0x019E43B0 0x00000036 0x00000000 new         N       N    ??(0) ??
000731 0x019E4400 0x00000004 0x019E43F0 0x00000024 0x00000000 new         N       N    ??(0) ??
000732 0x019E4430 0x00000018 0x019E4420 0x00000038 0x00000000 new         N       N    ??(0) ??
000733 0x019E4470 0x00000011 0x019E4460 0x00000031 0x00000000 new         N       N    ??(0) ??
000736 0x019E44B0 0x00000018 0x019E44A0 0x00000038 0x00000000 new         N       N    ??(0) ??
000737 0x019E44F0 0x00000004 0x019E44E0 0x00000024 0x00000000 new         N       N    OgreRoot.cpp(179) ???
000738 0x019E4520 0x00000017 0x019E4510 0x00000037 0x00000000 new         N       N    ??(0) ??
000739 0x019E4560 0x00000018 0x019E4550 0x00000038 0x00000000 new         N       N    ??(0) ??
000743 0x019E45A0 0x00000004 0x019E4590 0x00000024 0x00000000 new         N       N    OgreRoot.cpp(181) ???
000745 0x019E45D0 0x00000018 0x019E45C0 0x00000038 0x00000000 new         N       N    ??(0) ??
001011 0x019E4610 0x00000030 0x019E4600 0x00000050 0x00000000 new         N       N    OgreCompositor.cpp(54) ???
001012 0x019E46A8 0x00000028 0x019E4698 0x00000048 0x00000000 new         N       N    OgreCompositionTechnique.cpp(42) ???
000760 0x019E46F8 0x0000000C 0x019E46E8 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000759 0x019E4730 0x00000010 0x019E4720 0x00000030 0x00000000 new         N       N    ??(0) ??
000767 0x019E47A0 0x0000000C 0x019E4790 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000766 0x019E47D8 0x00000010 0x019E47C8 0x00000030 0x00000000 new         N       N    ??(0) ??
000989 0x019EC490 0x00000020 0x019EC480 0x00000040 0x00000000 new         N       N    ??(0) ??
000773 0x019EC4D8 0x00000010 0x019EC4C8 0x00000030 0x00000000 new         N       N    ??(0) ??
000774 0x019EC510 0x00000010 0x019EC500 0x00000030 0x00000000 new         N       N    ??(0) ??
000775 0x019EC548 0x00000011 0x019EC538 0x00000031 0x00000000 new         N       N    ??(0) ??
000776 0x019EC588 0x00000010 0x019EC578 0x00000030 0x00000000 new         N       N    ??(0) ??
000780 0x019EC638 0x0000000C 0x019EC628 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000783 0x019EC6E8 0x0000000C 0x019EC6D8 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000786 0x019EC798 0x0000000C 0x019EC788 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000808 0x019EC848 0x0000000C 0x019EC838 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000793 0x019EC880 0x0000000C 0x019EC870 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000792 0x019EC8B8 0x00000010 0x019EC8A8 0x00000030 0x00000000 new         N       N    ??(0) ??
000800 0x019EC968 0x0000000C 0x019EC958 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000799 0x019EC9A0 0x00000010 0x019EC990 0x00000030 0x00000000 new         N       N    ??(0) ??
000806 0x019ECA90 0x00000010 0x019ECA80 0x00000030 0x00000000 new         N       N    ??(0) ??
000807 0x019ECAC8 0x00000010 0x019ECAB8 0x00000030 0x00000000 new         N       N    ??(0) ??
000811 0x019ECB78 0x0000000C 0x019ECB68 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000893 0x019ECC28 0x0000000C 0x019ECC18 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000818 0x019ECC60 0x0000000C 0x019ECC50 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000817 0x019ECC98 0x00000010 0x019ECC88 0x00000030 0x00000000 new         N       N    ??(0) ??
000825 0x019ECD08 0x0000000C 0x019ECCF8 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000824 0x019ECD40 0x00000010 0x019ECD30 0x00000030 0x00000000 new         N       N    ??(0) ??
000832 0x019ECDF0 0x0000000C 0x019ECDE0 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000831 0x019ECE28 0x00000010 0x019ECE18 0x00000030 0x00000000 new         N       N    ??(0) ??
000838 0x019ECE98 0x0000000C 0x019ECE88 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000837 0x019ECED0 0x00000010 0x019ECEC0 0x00000030 0x00000000 new         N       N    ??(0) ??
000845 0x019ECF80 0x0000000C 0x019ECF70 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000844 0x019ECFB8 0x00000010 0x019ECFA8 0x00000030 0x00000000 new         N       N    ??(0) ??
000852 0x019ED068 0x0000000C 0x019ED058 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000851 0x019ED0A0 0x00000010 0x019ED090 0x00000030 0x00000000 new         N       N    ??(0) ??
000859 0x019ED150 0x0000000C 0x019ED140 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000858 0x019ED188 0x00000010 0x019ED178 0x00000030 0x00000000 new         N       N    ??(0) ??
000865 0x019ED1F8 0x0000000C 0x019ED1E8 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000864 0x019ED230 0x00000010 0x019ED220 0x00000030 0x00000000 new         N       N    ??(0) ??
000872 0x019ED2E0 0x0000000C 0x019ED2D0 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000871 0x019ED318 0x00000010 0x019ED308 0x00000030 0x00000000 new         N       N    ??(0) ??
000879 0x019ED3C8 0x0000000C 0x019ED3B8 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000878 0x019ED400 0x00000010 0x019ED3F0 0x00000030 0x00000000 new         N       N    ??(0) ??
000885 0x019ED470 0x0000000C 0x019ED460 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000884 0x019ED4A8 0x00000010 0x019ED498 0x00000030 0x00000000 new         N       N    ??(0) ??
000914 0x019ED558 0x00000011 0x019ED548 0x00000031 0x00000000 new         N       N    ??(0) ??
000891 0x019ED598 0x00000010 0x019ED588 0x00000030 0x00000000 new         N       N    ??(0) ??
000892 0x019ED5D0 0x00000012 0x019ED5C0 0x00000032 0x00000000 new         N       N    ??(0) ??
000896 0x019ED688 0x0000000C 0x019ED678 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000904 0x019ED738 0x0000000C 0x019ED728 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000902 0x019ED770 0x00000010 0x019ED760 0x00000030 0x00000000 new         N       N    ??(0) ??
000903 0x019ED7A8 0x00000011 0x019ED798 0x00000031 0x00000000 new         N       N    ??(0) ??
000907 0x019ED860 0x0000000C 0x019ED850 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000916 0x019ED910 0x0000000C 0x019ED900 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000913 0x019ED948 0x00000010 0x019ED938 0x00000030 0x00000000 new         N       N    ??(0) ??
000915 0x019ED980 0x00000010 0x019ED970 0x00000030 0x00000000 new         N       N    ??(0) ??
000919 0x019EDA30 0x0000000C 0x019EDA20 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000922 0x019EDAE0 0x0000000C 0x019EDAD0 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000984 0x019EDB90 0x00000010 0x019EDB80 0x00000030 0x00000000 new         N       N    ??(0) ??
000929 0x019EDBC8 0x0000000C 0x019EDBB8 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000928 0x019EDC00 0x00000010 0x019EDBF0 0x00000030 0x00000000 new         N       N    ??(0) ??
000936 0x019EDCB0 0x0000000C 0x019EDCA0 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000935 0x019EDCE8 0x00000010 0x019EDCD8 0x00000030 0x00000000 new         N       N    ??(0) ??
000943 0x019EDD98 0x0000000C 0x019EDD88 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000942 0x019EDDD0 0x00000010 0x019EDDC0 0x00000030 0x00000000 new         N       N    ??(0) ??
000950 0x019EDE80 0x0000000C 0x019EDE70 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000949 0x019EDEB8 0x00000010 0x019EDEA8 0x00000030 0x00000000 new         N       N    ??(0) ??
000957 0x019EDF68 0x0000000C 0x019EDF58 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000956 0x019EDFA0 0x00000010 0x019EDF90 0x00000030 0x00000000 new         N       N    ??(0) ??
000964 0x019EE058 0x0000000C 0x019EE048 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000963 0x019EE090 0x00000010 0x019EE080 0x00000030 0x00000000 new         N       N    ??(0) ??
000971 0x019EE140 0x0000000C 0x019EE130 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000970 0x019EE178 0x0000000F 0x019EE168 0x0000002F 0x00000000 new         N       N    ??(0) ??
000978 0x019EE228 0x0000000C 0x019EE218 0x0000002C 0x00000000 new         N       N    OgreFreeImageCodec.cpp(93) ???
000977 0x019EE260 0x00000010 0x019EE250 0x00000030 0x00000000 new         N       N    ??(0) ??
000983 0x019EE310 0x00000008 0x019EE300 0x00000028 0x00000000 new         N       N    OgreDDSCodec.cpp(168) ???
000987 0x019EE380 0x00000304 0x019EE370 0x00000324 0x00000000 new         N       N    ??(0) ??
000992 0x019EE6E8 0x00000018 0x019EE6D8 0x00000038 0x00000000 new         N       N    ??(0) ??
000993 0x019EE728 0x00000004 0x019EE718 0x00000024 0x00000000 new         N       N    OgreHighLevelGpuProgramManager.cpp(122) ???
000994 0x019EE758 0x00000018 0x019EE748 0x00000038 0x00000000 new         N       N    ??(0) ??
000995 0x019EE798 0x00000004 0x019EE788 0x00000024 0x00000000 new         N       N    OgreHighLevelGpuProgramManager.cpp(124) ???
000996 0x019EE7C8 0x00000018 0x019EE7B8 0x00000038 0x00000000 new         N       N    ??(0) ??
000997 0x019EE808 0x0000001C 0x019EE7F8 0x0000003C 0x00000000 new         N       N    OgreRoot.cpp(194) ???
000999 0x019EE850 0x00000304 0x019EE840 0x00000324 0x00000000 new         N       N    ??(0) ??
001001 0x019EEB80 0x00000017 0x019EEB70 0x00000037 0x00000000 new         N       N    ??(0) ??
001003 0x019EEBC0 0x0000000D 0x019EEBB0 0x0000002D 0x00000000 new         N       N    ??(0) ??
001004 0x019EEBF8 0x0000000D 0x019EEBE8 0x0000002D 0x00000000 new         N       N    ??(0) ??
001005 0x019EEC30 0x00000004 0x019EEC20 0x00000024 0x00000000 new         N       N    OgreSharedPtr.h(64) ???
001006 0x019EEC60 0x00000014 0x019EEC50 0x00000034 0x00000000 new         N       N    ??(0) ??
001007 0x019EECA0 0x00000020 0x019EEC90 0x00000040 0x00000000 new         N       N    ??(0) ??
001008 0x019EECE8 0x00000008 0x019EECD8 0x00000028 0x00000000 new         N       N    OgreResourceGroupManager.cpp(954) ???
001009 0x019EED18 0x00000018 0x019EED08 0x00000038 0x00000000 new         N       N    ??(0) ??
001010 0x019EED58 0x00000014 0x019EED48 0x00000034 0x00000000 new         N       N    ??(0) ??
001013 0x019EED98 0x0000000D 0x019EED88 0x0000002D 0x00000000 new         N       N    ??(0) ??
001014 0x019EEDD0 0x00000004 0x019EEDC0 0x00000024 0x00000000 new         N       N    ??(0) ??
001015 0x019EEE00 0x00000098 0x019EEDF0 0x000000B8 0x00000000 new         N       N    OgreCompositionTargetPass.cpp(113) ???
001016 0x019EEEC0 0x0000000D 0x019EEEB0 0x0000002D 0x00000000 new         N       N    ??(0) ??
001017 0x019EEEF8 0x0000000D 0x019EEEE8 0x0000002D 0x00000000 new         N       N    ??(0) ??
001018 0x019EEF30 0x0000000D 0x019EEF20 0x0000002D 0x00000000 new         N       N    ??(0) ??
001019 0x019EEF68 0x0000000D 0x019EEF58 0x0000002D 0x00000000 new         N       N    ??(0) ??
001020 0x019EEFA0 0x0000000D 0x019EEF90 0x0000002D 0x00000000 new         N       N    ??(0) ??
001021 0x019EEFD8 0x0000000D 0x019EEFC8 0x0000002D 0x00000000 new         N       N    ??(0) ??
001022 0x019EF018 0x0000000D 0x019EF008 0x0000002D 0x00000000 new         N       N    ??(0) ??
001023 0x019EF050 0x0000000D 0x019EF040 0x0000002D 0x00000000 new         N       N    ??(0) ??
001024 0x019EF088 0x0000000D 0x019EF078 0x0000002D 0x00000000 new         N       N    ??(0) ??
001025 0x019EF0C0 0x0000000D 0x019EF0B0 0x0000002D 0x00000000 new         N       N    ??(0) ??
001026 0x019EF0F8 0x0000000D 0x019EF0E8 0x0000002D 0x00000000 new         N       N    ??(0) ??
001027 0x019EF130 0x0000000D 0x019EF120 0x0000002D 0x00000000 new         N       N    ??(0) ??
001028 0x019EF168 0x0000000D 0x019EF158 0x0000002D 0x00000000 new         N       N    ??(0) ??
001029 0x019EF1A0 0x0000000D 0x019EF190 0x0000002D 0x00000000 new         N       N    ??(0) ??
001030 0x019EF1D8 0x0000000D 0x019EF1C8 0x0000002D 0x00000000 new         N       N    ??(0) ??
001031 0x019EF210 0x0000000D 0x019EF200 0x0000002D 0x00000000 new         N       N    ??(0) ??
001052 0x019EF248 0x00000004 0x019EF238 0x00000024 0x00000000 new         N       N    ??(0) ??
001033 0x019EF278 0x00000098 0x019EF268 0x000000B8 0x00000000 new         N       N    OgreCompositionTargetPass.cpp(113) ???
001034 0x019EF338 0x0000000D 0x019EF328 0x0000002D 0x00000000 new         N       N    ??(0) ??
001035 0x019EF370 0x0000000D 0x019EF360 0x0000002D 0x00000000 new         N       N    ??(0) ??
001036 0x019EF3A8 0x0000000D 0x019EF398 0x0000002D 0x00000000 new         N       N    ??(0) ??
001037 0x019EF3E0 0x0000000D 0x019EF3D0 0x0000002D 0x00000000 new         N       N    ??(0) ??
001038 0x019EF418 0x0000000D 0x019EF408 0x0000002D 0x00000000 new         N       N    ??(0) ??
001039 0x019EF450 0x0000000D 0x019EF440 0x0000002D 0x00000000 new         N       N    ??(0) ??
001040 0x019EF488 0x0000000D 0x019EF478 0x0000002D 0x00000000 new         N       N    ??(0) ??
001041 0x019EF4C0 0x0000000D 0x019EF4B0 0x0000002D 0x00000000 new         N       N    ??(0) ??
001042 0x019EF4F8 0x0000000D 0x019EF4E8 0x0000002D 0x00000000 new         N       N    ??(0) ??
001043 0x019EF530 0x0000000D 0x019EF520 0x0000002D 0x00000000 new         N       N    ??(0) ??
001044 0x019EF568 0x0000000D 0x019EF558 0x0000002D 0x00000000 new         N       N    ??(0) ??
001045 0x019EF5A0 0x0000000D 0x019EF590 0x0000002D 0x00000000 new         N       N    ??(0) ??
001046 0x019EF5D8 0x0000000D 0x019EF5C8 0x0000002D 0x00000000 new         N       N    ??(0) ??
001047 0x019EF610 0x0000000D 0x019EF600 0x0000002D 0x00000000 new         N       N    ??(0) ??
001048 0x019EF648 0x0000000D 0x019EF638 0x0000002D 0x00000000 new         N       N    ??(0) ??
001049 0x019EF680 0x0000000D 0x019EF670 0x0000002D 0x00000000 new         N       N    ??(0) ??
001050 0x019EF6B8 0x00000008 0x019EF6A8 0x00000028 0x00000000 new         N       N    ??(0) ??
001051 0x019EF6E8 0x00000019 0x019EF6D8 0x00000039 0x00000000 new         N       N    ??(0) ??
001053 0x019EF730 0x00000018 0x019EF720 0x00000038 0x00000000 new         N       N    ??(0) ??
001054 0x019EF770 0x00000017 0x019EF760 0x00000037 0x00000000 new         N       N    ??(0) ??
001055 0x019EF7B0 0x00000008 0x019EF7A0 0x00000028 0x00000000 new         N       N    OgreCompositorManager.cpp(64) ???
001056 0x019EF7E0 0x00000098 0x019EF7D0 0x000000B8 0x00000000 new         N       N    OgreCompositorSerializer.cpp(37) ???
001057 0x019EF8A0 0x00000013 0x019EF890 0x00000033 0x00000000 new         N       N    ??(0) ??
001205 0x019F04B8 0x00000008 0x019F04A8 0x00000028 0x00000000 new         N       N    OgreRoot.cpp(201) ???
001255 0x019FA1A8 0x0000000D 0x019FA198 0x0000002D 0x00000000 new         N       N    ??(0) ??
001276 0x019FA228 0x00000100 0x019FA218 0x00000120 0x00000000 new         N       N    ??(0) ??
001204 0x019FA578 0x00000018 0x019FA568 0x00000038 0x00000000 new         N       N    ??(0) ??
001206 0x019FA5B8 0x00000018 0x019FA5A8 0x00000038 0x00000000 new         N       N    ??(0) ??
001210 0x019FA5F8 0x00000008 0x019FA5E8 0x00000028 0x00000000 new         N       N    OgreRoot.cpp(203) ???
001211 0x019FA628 0x00000018 0x019FA618 0x00000038 0x00000000 new         N       N    ??(0) ??
